plan_id,model,variant,profile_id,line_number,text,label
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,23,1. Seated Leg Press | Intensity: Moderate | Duration: 10 minutes (2 sets of 10 reps),1
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,24,2. Wall Sits | Intensity: Light-Moderate | Duration: 3 sets of 1 minute each,1
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,25,- This exercise helps in strengthening the quadriceps and hip muscles.,4
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,26,3. Stretching Exercises for the Legs | Intensity: Light | Duration: 5 minutes,1
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,28,**Friday: Flexibility Focus**,0
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,29,1. Yoga or Pilates (Focus on gentle poses) | Intensity: Light | Duration: 20-30 minutes,1
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,30,"- Emphasize poses that enhance flexibility and balance, such as warrior pose variations and knee-friendly stretches.",4
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,31,2. Stretching Exercises for the Legs | Intensity: Light | Duration: 10 minutes,1
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,33,**Saturday: Active Recovery**,2
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,34,1. Gentle Walking or Swimming (if no joint pain) | Intensity: Light | Duration: 30-45 minutes,1
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,35,- These activities provide low impact aerobic exercise.,4
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,36,2. Stretching Exercises for the Legs | Intensity: Light | Duration: 10 minutes,1
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,38,**Sunday: Rest Day**,2
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,40,**Additional Notes and Recommendations**,0
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,41,"- Always warm up before starting any workout to prevent injury, especially focusing on leg muscles.",4
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,42,- Hydrate adequately throughout the week as hydration can also help with joint health.,4
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,43,- Incorporate balance exercises like standing on one foot or side steps to improve overall stability which supports knee joints.,4
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,44,"- Monitor knee pain daily and adjust exercise intensity accordingly. If pain increases significantly, cease activity and consult a healthcare professional.",3
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,45,- Encourage the use of assistive devices such as walking sticks for additional support if needed during walks.,4
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,46,- Regular follow-ups to assess progress and make necessary adjustments in the program are essential.,4
professional_qwen2.5:14b_P5_run1,qwen2.5:14b,professional,P5,48,This plan is designed to be safe and effective for someone with mild-moderate knee osteoarthritis while still providing enough challenge to see improvements in fitness level.,0
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,1,"Given the patient's profile and medical history, it is crucial to start with a low-intensity exercise program that gradually increases over time. The focus should be on cardiovascular fitness while minimizing the risk of further cardiac events. Given her heart condition and stable angina, all activities must be closely supervised by a healthcare professional.",3
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,3,**Weekly Exercise Plan**,0
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,5,**Day 1: Supervised Walking**,0
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,6,1. Walking | Intensity: Light | Duration: 10 minutes,1
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,7,- Start with short intervals and gradually increase the duration under close supervision.,4
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,8,2. Flexibility Exercises (stretches) | Intensity: Light | Duration: 5 minutes,1
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,10,**Day 2: Rest Day or Low-Intensity Activity**,2
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,11,1. Gentle stretching and relaxation exercises | Intensity: Light | Duration: 10 minutes,1
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,12,- Focus on full-body stretches to maintain flexibility.,4
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,14,**Day 3: Supervised Walking**,0
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,15,1. Walking | Intensity: Light | Duration: 15 minutes,1
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,16,- Increase the duration from Day 1.,4
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,17,2. Flexibility Exercises (stretches) | Intensity: Light | Duration: 5 minutes,1
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,19,**Day 4: Rest Day or Low-Intensity Activity**,2
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,20,1. Gentle stretching and relaxation exercises | Intensity: Light | Duration: 10 minutes,1
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,21,- Continue to maintain flexibility.,4
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,23,**Day 5: Supervised Walking**,0
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,24,1. Walking | Intensity: Light | Duration: 20 minutes,1
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,25,- Gradually increase the duration from Day 3.,4
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,26,2. Flexibility Exercises (stretches) | Intensity: Light | Duration: 5 minutes,1
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,28,**Day 6: Rest Day or Low-Intensity Activity**,2
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,29,1. Gentle stretching and relaxation exercises | Intensity: Light | Duration: 10 minutes,1
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,30,- Ensure flexibility is maintained.,4
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,32,**Day 7: Supervised Walking**,0
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,33,1. Walking | Intensity: Light | Duration: 25 minutes,1
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,34,- Increase the duration from Day 5.,4
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,35,2. Flexibility Exercises (stretches) | Intensity: Light | Duration: 5 minutes,1
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,37,**Additional Notes and Recommendations**,0
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,39,- **Medical Supervision**: All activities should be closely supervised by a healthcare provider who understands cardiac rehabilitation guidelines.,3
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,40,"- **Pace Progression**: Gradually increase the duration of walking sessions based on patient tolerance. Monitor heart rate, blood pressure, and symptoms during exercise to ensure safety.",3
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,41,- **Activity Monitoring**: Use wearable devices or manual monitoring methods to track activity levels and progress.,4
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,42,"- **Hydration and Nutrition**: Ensure adequate hydration before, during, and after activities. Encourage a balanced diet rich in fruits, vegetables, whole grains, and lean proteins.",4
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,43,- **Education on Symptoms**: Teach the patient to recognize signs of angina (chest pain) or other cardiac symptoms and when to stop exercising.,3
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,44,- **Emotional Well-being**: Include relaxation techniques such as deep breathing exercises or guided imagery to manage stress and anxiety.,4
professional_qwen2.5:14b_P6_run1,qwen2.5:14b,professional,P6,46,This plan should be adjusted according to the patient's progress and any changes in health status. Regular follow-ups with a healthcare provider are essential for monitoring safety and effectiveness of the exercise program.,0
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,1,"Given the patient's profile and goals, here is a balanced weekly exercise program that focuses on enhancing endurance and strength for recreational sports.",4
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,3,**Monday**,0
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,4,1. **Cardiovascular Exercise (Running)** | Intensity: Moderate | Duration: 30 minutes,1
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,5,2. **Strength Training (Upper Body)** | Intensity: Moderate to Vigorous | Duration: 45 minutes,1
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,7,**Tuesday**,0
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,8,1. **Rest or Active Recovery (Yoga/Pilates)** | Intensity: Light | Duration: 30-45 minutes,1
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,10,**Wednesday**,0
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,11,1. **Cardiovascular Exercise (Cycling/Spinning)** | Intensity: Moderate to Vigorous | Duration: 45 minutes,1
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,12,2. **Strength Training (Lower Body and Core)** | Intensity: Moderate to Vigorous | Duration: 45 minutes,1
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,14,**Thursday**,0
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,15,1. **Rest or Active Recovery (Walking/Hiking)** | Intensity: Light to Moderate | Duration: 30-60 minutes,1
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,17,**Friday**,0
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,18,1. **Cardiovascular Exercise (Swimming/Pool Training)** | Intensity: Moderate to Vigorous | Duration: 45 minutes,1
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,19,"2. **Strength Training (Full Body, Focusing on Legs and Core)** | Intensity: Moderate to Vigorous | Duration: 30-45 minutes",1
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,21,**Saturday**,0
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,22,1. **Sport-Specific Training (Basketball/Volleyball/Soccer/Other recreational sport of choice)** | Intensity: Vigorous | Duration: 60 minutes,1
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,23,2. **Flexibility and Balance Exercise (Yoga/Pilates)** | Intensity: Light to Moderate | Duration: 30-45 minutes,1
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,25,**Sunday**,0
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,26,1. **Rest or Active Recovery (Walking/Hiking/Mountain Biking)** | Intensity: Light to Moderate | Duration: 60 minutes,1
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,27,2. **Light Stretching and Foam Rolling** | Intensity: Very Light | Duration: 15-20 minutes,1
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,29,### Additional Notes and Recommendations:,0
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,30,"- **Warm-Up**: Start each session with a warm-up that includes dynamic stretching (e.g., leg swings, arm circles) to prepare the body for exercise.",4
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,31,- **Cool Down**: End each workout with static stretches targeting all major muscle groups used during training. This helps in reducing soreness and improving flexibility.,4
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,32,"- **Hydration**: Ensure adequate hydration before, during, and after workouts.",4
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,33,"- **Nutrition**: Emphasize a balanced diet rich in protein, healthy fats, and complex carbohydrates to support recovery and performance.",4
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,34,- **Progressive Overload**: Gradually increase the intensity or volume of training over time to continue improving endurance and strength.,4
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,35,"- **Cross-Training**: Incorporate varied activities like swimming, cycling, or hiking to prevent overuse injuries and enhance overall fitness.",4
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,36,- **Rest Days**: Use rest days for complete recovery. Engage in light activities such as walking or gentle stretching to aid muscle repair without causing fatigue.,2
professional_qwen2.5:14b_P7_run1,qwen2.5:14b,professional,P7,38,"This program aims to improve cardiovascular health, muscular strength, endurance, and flexibility while allowing sufficient recovery time. Adjust the intensity and duration based on patient feedback and progress over time.",4
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,1,"Given the patient's profile and medical conditions, it is crucial to start with a low-intensity exercise program that can be gradually increased over time. The focus should be on cardiovascular health improvement, weight loss, and safe physical activity progression.",4
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,3,### Weekly Exercise Plan,0
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,5,**Day 1: Cardio Start**,0
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,6,1. Brisk Walking | Intensity: Moderate | Duration: 20 minutes,1
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,7,- Begin with a 5-minute warm-up walk followed by 15 minutes of brisk walking at a pace that slightly elevates heart rate.,1
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,9,**Day 2: Strength and Flexibility**,0
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,10,1. Chair Exercises for Upper Body | Intensity: Light to Moderate | Duration: 10 minutes,1
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,11,2. Seated Leg Raises | Intensity: Light | Duration: 5 minutes,1
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,12,3. Stretching | Intensity: Gentle | Duration: 5 minutes,1
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,13,"- Focus on major muscle groups, especially the hamstrings and hip flexors.",4
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,15,**Day 3: Active Recovery**,2
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,16,1. Leisurely Walking or Cycling (Indoor) | Intensity: Light | Duration: 20 minutes,1
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,17,- This can be a more relaxed pace to allow recovery while still maintaining some activity.,4
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,19,**Day 4: Cardio Progression**,0
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,20,1. Brisk Walking | Intensity: Moderate | Duration: 25 minutes,1
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,22,**Day 5: Strength and Balance**,0
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,23,1. Standing Leg Lifts (using chair for support) | Intensity: Light | Duration: 5 minutes,1
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,24,2. Seated Marching | Intensity: Light | Duration: 5 minutes,1
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,25,3. Stretching | Intensity: Gentle | Duration: 5 minutes,1
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,27,**Day 6: Rest Day**,2
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,28,- Allow the body to rest and recover.,4
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,30,**Day 7: Cardio Maintenance**,0
professional_qwen2.5:14b_P8_run1,qwen2.5:14b,professional,P8,31,1. Brisk Walking | Intensity: Moderate | Duration: 20 minutes,1
